TEXT,label
还有那种哑巴客人，全程就那手在哪比划，也不知道说句话是不是会杀了他,1
你鸡儿被勾咬了一半是不是,1
1:你就知道饭香屁臭2:你看你脸上皱纹平的，你能活到180岁！3:社会把你当人才培养，社会倒退20年！4:你要是我儿子，我能把你脸扇成盆儿！5:（同学上厕所吃到）这谁啊，一股厕所味6:（课堂上吵）一群尿壶里的苍蝇嗡嗡嗡！有比我精彩的评论区胡麻,1
小红书上xxn怎么了,1
也不知道你为什么总是不用你脖子上顶着的那玩意儿思考，你说你活着除了衬托世界有多么美好之外你还能干什么？,1
怎么没有慈小鬼,1
别哪天给自己马上了,1
我要是涨个13我也会发照骗,1
哪有你活着丑恶,1
这不让她认清现实？xxn天天沉浸在自己的yy里，哪怕是亲人也别手软啊,1
老东西我直接抓过来做星怒让你天天爆金币,1
单纯的FW欺软怕硬罢了，真精神是不管差距的,1
接你妈语音，干他,1
看见没 楼主 玩原会这样,1
人们常说“酸儿辣女”，你妈怀你的时候爱吃酸辣粉吧。,1
没死呢？没死就赶紧更,1
缺爱波刚gun,1
离离原上谱啊你这属于,1
小丑小丑小丑小丑小丑,1
下头男，回复一条评论就开始颅内gc了,1
楼下说你撸管炸膛了,1
你问她装什么阿，一脚给这个屁事多的婆娘踹下地，让她知道谁才是这个家的老大,1
缺爱dinner 下一个,1
我刚跑路，妈的，逆天是真的多,1
你他妈的,1
两个都不满12岁？那现儿童版本是不是已经超过xxn版本了？如果用儿童版本对抗xxn版本会怎么样？,1
你爹在说戒不了撸管的飞舞 没想到飞舞自己就对号入座了,1
公共场所抽烟的都死妈,1
真羡慕你自拍就是全家福，团圆饭一个人就能吃了,1
那你提你nn的女大学生呢？还辅助，不就是想迅速找两个异性高手给她解决问题？人家题主自己都没觉得有问题，你们这帮rz开始脑补了,1
要我说你就是不懂呢，这种事就得给懂得人说，你不懂就不要乱说，我这么说你懂了吗,1
你这成分确实挺复杂的,1
糖妞是你亲爹这么关系天天往吧里搬？,1
小时候看意林就不相信里面放的p，长大了翻出去更觉得小时候的自己是对的了,1
高一就玩上了孙吧，保送带专是吧,1
老东西破防了,1
蹬鼻子上脸的东西,1
一群啥勾还想上桌子了,1
一群傻狗还想上桌子了,1
找鼠鼠要初一同学的微信，当然，这个脑瘫不出所料的记错了人家的名字,1
还搞什么十六字箴言？不用这么麻烦，就三个字：直接骂。你一上来就没收它的噙痲，然后把它贬为丑逼，你看看它还敢不敢发电了,1
二刺猿真恶心,1
你少吃点垃圾玩意估计屎就不会如此之臭了,1
祝长命百岁，孤独终老。,1
很难不歧视,1
那个人纯傻逼，刚吃几年饱饭就开始满嘴喷粪了,1
有些人是单纯的纯爱，把第一次看得很重，有些人只是单纯没人要,1
不要用你无下限的智商，来挑战我忍耐的底线。,1
似了母的这男的，真即把下头，上来直接怼着问感情史智商低情商也低，不会聊天建议重开，就这闹颤水平还搁网络上找对象,1
马上成为黄牌老登,1
二刺猿是这样的,1
你还骄傲上了,1
你老姑背着你用一次性筷子，离了吧xxn,1
真fw不会爆中专仔的金币吗,1
都是撤硕了 偶尔能喷出屎也不足为奇,1
不用心急，先看聊着，骂太早就没乐子看了,1
牧垢pua你呢,1
我 操 死 他 的 妈,1
我中上都玩 神分战士和传统法师都会 法师都加强了几个版本了只有你这种菜逼天天在这哭弱,1
抑郁还不赶紧分，哪天把你杀了,1
恕我直言，你这女朋友不会是福利姬吧？,1
这都不分？ 还是说你不会反击？ 桂南414,1
你是懂如何当小丑的,1
以前网上看见情侣，清一色的说的都是祝福，自从有女圈后，不说女的脑瘫出来很多，男的也有，只能说，互联网普及率慢慢高了,1
你是剑碟吧，怕别人来查你,1
有一说一，你也是脑瘫,1
回复 是原神！他玩了原神！ :是原神！他玩了原神！,1
性病就性病，还解释,1
找老妈要钱的时候都是那笔态度，恨不得给他两耳光,1
一群人没被毒打货，等被毒打过又来厌女，一群nt闹麻了,1
都是整容的，当然差不多,1
确实，当断不断，犹豫不决的废物,1
先爆币,1
这种恶心的东西不少，我们初中的时候我怀疑有个男的性取向不正常，他和另一个男的走的时候老喜欢摸他屁股，真的一股恶寒，甚至我们班主任都知道了,1
老东西没人回真可怜。,1
什么新时代dinner,1
最大的败笔不是吸引圈外人而不整个新的垃圾桶？,1
可以可以  比吧里其它嘴硬的小丑态度好多了,1
寻x滋事，扰乱xx治安，带走,1
你的脑子是一点不长啊,1
快快快，最喜欢这种能装的东北人了,1
p瘾犯了给点阳光就灿烂了,1
烟鬼脑子马了,1
？你点的素菜，嫌它没有荤？,1
有人穿lo就擦边了，你这么容易高潮,1
谁破防连发三条长篇大论我不说，毕竟我不像你木的楚钕磨，三岁就给人捅破了,1
你复杂的五官，掩盖不了你朴素的智商。,1
阳颜丁真，鉴定为：彼阳的初升,1
能咋想，服务员还能杀了你不成,1
他上个帖子讲了这个姐的逆天女泉，不过帖子没了,1
一是你没弄爽她，她看不起你，第二，你像个傻狗，把她变成泡友不好吗，还负责  笑死我了,1
混账，这种鸟人就该嘶,1
笑了，还有这种fw存在,1
有病？反对虐猫的就是xxn？猫把你马强奸了，这么恨猫？,1
恭喜恭喜 你女朋友要找到新的泡友了,1
感觉有点假，两个傻逼凑一块的概率都很小了，5个傻逼凑一块基本不可能,1
一群无病呻吟的脑瘫,1
能对这种事上心，是有多脑瘫,1
有理就是牛批,1
是一米八一下是二级残废吗，怎么现在又变成strong了,1
看到别人以不同方式创作就认为是黑，它们也就这点脑子了,1
蓝牌给我磕一个,1
今天被我们的仙女老师打拳了，楼下细说,1
确实 我的问题小丑小丑小丑,1
鉴定为龟,1
怕你偷偷爆金币,1
本科说实话也废纸，全民本科了，大厂只要985,1
没事，我ip跟他一样，我骂他,1
你俩要不喝点汽油清醒一下？,1
有什么好管的，是你妈还是你女儿？,1
无妨，因为有很多男的确实希望女性灭绝，不过现在话说回来，都有人造子宫和人造卵子了，放开生产后还需要什么女性？,1
评价个锤子，违法行为还评价什么,1
那个人纯纱呗，刚吃几年饱饭就开始满嘴喷奋了,1
有一说一，我感觉把虾剥好之后用卫生纸包着是挺恶心的。,1
大奋搬运工是吧,1
这么有钱不买华硕的？贷了多少款买的4090？这么有钱有实力还坐地铁？还没我一双鞋子贵，真反胃出门碰到这种喜欢炫耀的出，花一万多买个b显卡还坐地铁,1
楼主没用的东西不知道攻击回去,1
一句捏也就能把成分看出来了，很符合我对粪坑饭友的想象。,1
大学真的能把人变成骚鸡,1
西男看到同乡的xxn都感觉到恶心,1
男的就是下头有什么好解释的？装的冰清玉洁的，谁信啊,1
她姐知道运气好，为丈夫骄傲。比现在吸你血还嫌少的xxn好多了,1
那个人纯傻逼，刚吃几年饱饭就开始满嘴喷奋了,1
点开昨夜星辰的主页，性别女，你明白了吧？岁月史书可是xxn的被动技能,1
小丑起码还会逗人笑来赚钱，龟男只会把钱给xxn,1
没事，下辈子你去做世子,1
那个人纯纱呗，刚吃几年饱饭就开始满嘴喷粪了,1
存钱整形不就好了，没有任何人会一直丑下去。看你的样子，你比较受恋童术士的喜欢,1
所以说同性恋都该杀了,1
商家自己炒作的，要是商家不告这女的我就要攻击商家了,1
你回复楼主时也很丑恶,1
相死自己寻死，别祸害别人就行,1
哥们知道那边是粪堆都不去凑，你倒好，非得把屎搬过来恶心大伙儿。,1
你发小红书只发学历，不发资产没人要你的，你发个存款2kw，一堆女的找你,1
rz文案还不让人说了？,1
家暴这种东西，男的女的都忍不了，我很好奇，你没有火气吗？第一次把你打成那样，你不会还手吗？把她打服在分手，然后你挑了一个没有监控的地方，单方面的还手，只能说龟男不得好死,1
恶臭孙8男哪能看懂这个依我之见，全是勾史,1
她这就是自己想出轨了，又怕被人瞧不起，就先把问题怪在楼主身上，等闹掰后顺理成章找下一个捏,1
他主页都玩原神了，顺从呗，毕竟孤儿领养栏那行只填米哈游的傻狗是这样的,1
乌龟好似，希望他被高利贷追债上门达斯,1
买食物不要钱吗？提倡节约用水用电是因为人要交水费电费，它这种就是sb,1
这也不是二次元啊，而且24岁看这B东西，什么逆天唐人,1
跟他们划清界限，又不是过去老古董，不能为了找伴侣而xjb找,1
没出息的东西,1
你家的牛一年四季都在田里犁地是吧,1
不是哥们，我是来看这个的？,1
符合女性人设，全天下都得围绕她,1
你借走了人家怎么办 闹谭,1
给乞丐钱就是错误的,1
完了要狠狠的当白莲花了,1
飞屋，怕别发，发别怕,1
没事的，我便让黑哥去荷兰，定能将他侮辱口牙,1
串都不会串，老板是你爹啊，为了你连生意都不谈了。鉴定为扣欢乐豆扣出幻觉来了,1
真有男人能这么干，她们也只会觉得男的作怪，恶心。无论怎么样都是他们说了算，纯纯是b水流进大脑，噴啥说啥,1
第一个也是串，xxn一般会说女装变态,1
贼比，揍一顿就老实了,1
雷军放到任何一个时代都能靠自己的智商做大，小杨哥是个几把？,1
笑死了，我专门找过去看，集美明真是团团又结结,1
女方猴精着呢,1
乱葬岗是吧？,1
方孝孺都没他死得多。,1
看乐了，是不是以为大伙都跟你一样没有底线啊,1
他帅的时候你还是个液体,1
想多了，自己都是个**炮王嫌弃人家是不是几手。当然你自己是什么找什么无话可说，但是这社会谁知道你经历过什么呢，在外面读几年大学工作生活谁知道你的过去呢。全凭良心，但这个社会最没有最不需要的就是良心,1
不到173的挫逼也想装高冷,1
这种弱智发到糖吧是真恶心,1
说了你把她约出来爆炒一顿变成你的性奴就好了，学一点钓女的技巧，对线什么的,1
你真是个脑残,1
做人不能这样，缺狗粮才知道来找我?,1
给操吗，给操就不胖,1
缺德事干多了，,1
孙红雷？靠当鸭子上去的玩意儿这么说只是职业基本素养罢了,1
女朋友而已，又不是老婆,1
我不会和比我穷的人吵架，我觉得他们真的暴怒起来会千死我。如果富人和穷人跟我吵架，我愿意选择富人，他会害怕被我千死。,1
同应该全部去死，还是图少了,1
呵呵，真以为你好好说话这女的就不生气了？这不是就是故意给你摆脸子？再说出去玩谁能那么及时的回复消息？,1
原p要从小抓起,1
我为什么要听你的让我善良，好让你得寸进尺,1
让我日一下,1
去会所想三百一夜卖出去都没织男要   懂了么,1
有没有可能表面上一票否决清北，实际上是自己长得不行家庭也不厉害学历也不行，清北的不会考虑她,1
楼主一眼丁真，鉴定为龟男,1
就是喜欢攻击女性身材和容貌，仇恨女性，贬低女性，怎么了，犯法吗？违反道德吗？,1
楼主，你就是xxn的一条狗捏,1
有些看似白纸，其实是已经擦过屁股的纸,1
您莫不是跟那个二姐是一路人吧不行就挂个号去,1
这就是典型的父母那边没能力但是心比天高，自己存了大半辈子的钱都拿不出一套市区房全款的话，老老实实在小县城呆着不比这样天天背着压力活着强多了,1
b站都是自由主义小鬼，变性都提倡的那种，我的建议是gun去莓果，那里最自由,1
体育课，有女生穿裙子趁他们练体前屈时偷看,1
看你说话的逻辑，直肠通大脑吧,1
爆笑了,1
不是舔狗吃完才轮到耙耳朵,1
恶搞这几位问题不大，本身都是小丑。,1
偷外卖的必死,1
女170可以了，按照xxn换算法就是男190,1
不要把自己想的这么好 还纯爱战神 你21岁拿什么贷款50万 就算贷到了 拿什么还 不还是靠父母 龟男死一死,1
挨个屁，底下不都得一个个的女性共情能力强吗,1
我敢上桌吃饭，你敢吗,1
这种不是纯rz？,1
就你那毕样，也配有人害你？,1
我还在给军训认识的女孩子当舔狗,1
看的我心里发毛，是只有中专妹大部份这样还是女的就有不少……,1
校园墙表白墙扩列的不管是男的还是女的统统认定为nt,1
抑郁还不赶紧分，哪天把你啥了,1
但凡她说“我就喜欢这么化妆”我都愿意帮她说话,1
如题，鼠鼠已经做好小丑觉悟了,1
你的链子只在关键时候掉,1
接盘就好好接，想些有的没的,1
给我逗乐了,1
嘴就是不能闲着，天天路过都是看到几个xxn在那里流口水,1
我的评价是看到这种人就上去骂，因为我骂他也是我的自由，对应的他有骂回来的自由，但是不能干涉我,1
爆个金币先,1
听见这个女的声音我就烦 光想给她俩大比兜,1
跟挠谭讲道理,1
感觉你也是太上头了，谈过十几段的人了，这种女生按理说就是和她各玩各的，各取所需而已，她这种也不值得你去搞纯爱。而且也没有多纯爱，只是对她的占有欲过剩了。这种女生还是玩玩的就好，不配你花这么多精力的,1
跟阎王抢人很累的好吧下次多给人家几块肉,1
老东西谁让你发花季的,1
来医院治一下脑子吧，兄弟,1
越来越小丑了，而且感动中国人物？这种东西咋好意思说出口的,1
就像听懂的给掌声那比一样,1
十年养个白眼狼，生物爹，需自强。糊口一行，红薯话凄凉。紫色心情调三档，水倒流，入大脑。昏迷入梦忽还乡，养猪场，正吃香。网上发电，回话算破防。肚子褶皱千万层，像波刚，算微胖。,1
北大爷您吉祥,1
xxn见多了就不奇怪了,1
笑死了，你上辈子肯定是做了太多恶事，被投胎到穷苦百姓家，一辈子打螺丝还房贷车贷养祖宗，生病还得坚持打螺丝，一天干14个小时不能休息。,1
男 同真下头,1
糖妞是你芹跌这么关系天天往吧里搬？,1
不需要做太多出格的事，脸凑近她，猝不及防吐口浓痰进她嘴里，够她回味很长时间了。,1
存钱整形不就好了，没有任何人会一直丑下去。看你的样子，你比较受炼铜术士的喜欢,1
多亏了那些ylg，从逗阴小红书带群真若至过来,1
别侮辱625,1
老东西就是会比喻,1
这不是女生，这TM是kgb,1
你觉得这种情况她都能发癫到这b样，以后结婚了 父母老了需要照顾的时候咋办？ 爹妈要是想你了来看看你咋办？ 甩着几个b脸给谁看？ 就这态度对父母？,1
她就装个样子，看给你们吓得,1
墙挡的是没能力辩驳的人，就像锁挡的是无自制力的常人一样。 真弱智也没法。,1
老东西还来水？,1
就是吹逼多而已，没有外挂穿越到哪里都不舒服，有外挂穿越到哪里都是后花园,1
我直接打一胶。打进你的饭里面，给你加点营养。,1
成年了还天天听家里的飞舞,1
没关系ying不起来你可以去卖批燕子我点你,1
女的更该死 同为女性既然想要男人尊重女性自己就应该尊重女性 而不是拿其他外貌上不如自己的女性来凸显自己给自己找心理安慰,1
你没了爹和妈,1
虽然不想理会此辆坦克，但是其在鼠鼠嗦粉过程中持续的骚扰让鼠鼠十分不爽,1
性动上越来越开放，思想却越来越保守，这就是xxn吗,1
飞机大上天，给你带来了什么启示？,1
有意见鳖着，不然牛牛给你说烂,1
你是没长脑子还是没长眼睛，我说的是这舞也不是什么伟大的事就普通娱乐，让小丑跳就跳了，官方没必要这么大动静,1
婚前一定要试试的，不然到时候婚礼办了，彩礼给了发现这方面有问题就完蛋喽,1
所以网约车不拉母人是正确的,1
看了你的评价基本都是山猪吃不来细糠,1
看见路上有条狗再吃屎你就也得上去吃才不算双标？女的这么干纯脑瘫男的也一样为啥不能骂？龟男的话另算,1
会发出臭味的垃圾人，唾弃名词的源头，,1
经典让你猜，我猜她妈还是处钕我猜,1
若知是这样的,1
直接跪下给女朋友道歉，求求她到时候玩起来加你一个,1
我真TM想抽死这女狗,1
你是第一次那就分，不是那就继续处,1
一群串子串子太多就脑瘫了,1
你问她是不是没爹,1
你在对8u们说什么，不怕被缠上而导致剩余的旅途不得安宁，你就站出来给xxn两巴掌，看她还发不发颠,1
花钱哄人家？,1
罪魁祸首不是他兄弟吗，女性也是被压迫的,1
别人送你杯奶茶你就觉得别人要跟你恋爱，这种难道不是普信女？,1
楼主，这不分手，她哔哩有大麻？,1
江西尼玛呢，看不到IP是广东 ？   一看就是潮汕的,1
你个初生，小狗狗这么可爱，你居然这么做,1
未成年保护法确实逆天。前阵子投毒和击剑的都没事。,1
byd还挺自觉,1
批瘾犯了属于是，搁这玩尬的,1
没事至少有坟头蹦迪,1
你的三观正就正在跟着唐妞的三观走是吧,1
大傻春你要干什么！,1
长得像个皮蛋放旱厕里发酵了一年包浆的玩意 看一眼都要瞎了,1
去你妈的耳鼻，哭个戟把哭,1
真的，你适合去种植园里当黑奴,1
恶心玩意,1
不就是一堆冲脸刺客直接把法师射手逼冲烂吗 法师射手玩家脑子是不太好使的,1
给他妈一拳看他还敢不敢发颠,1
没妈教的杂种标题五个字哈人，老东西们顶住，我先润了,1
要是我我铁定乐坏了[表情]，这b铝的把它牢公说的越厉害越好，这泼天的富贵砸下来了一定要把握住[表情],1
女的更该4 同为女性既然想要男人尊重女性自己就应该尊重女性 而不是拿其他外貌上不如自己的女性来凸显自己给自己找心理安慰,1
快进到留学回来觉得你配不上上她 被分手,1
已经被小头儿子控制了，楼主现在是10头牛都拉不回来了,1
要是我我铁定乐坏了[表情]，这b女的把它老公说的越厉害越好，这泼天的富贵砸下来了一定要把握住[表情],1
看你嘛，马赛克都有你那爆皮垢厚了,1
我不想知道你有病，别表现的这么明显好吗？,1
好说个屁，欺骗了一年多，你选择原谅？？？？,1
鼠鼠以自己社交的手腕终于将自己和同桌的关系搞好了一点，能正常说话了，她就开始挎着个批脸面露杀气,1
o神哥是真真正正的超级op，以后会说到捏是个真正的乐子，是个让孙吧瞩目的大活,1
举例不就是吗？那女的没个批他会掏30万？所以才dinner为了批花30万,1
诗人?这素质怕不是个孤儿,1
有男闺蜜还谈？我只能说龟男好死,1
艾疣，梅逝的,1
真羡慕你的皮肤，保养的真厚,1
给你两巴掌看你发不发癫,1
楼主我给你看个小丑,1
没脑子的人什么都不会，只会装逼。,1
吸毒本来就是无罪啊，楼主你是学新闻的,1
部队调教给你脑子调教坏了？真成性了,1
刚刚20我也是，不过你应该说批瘾犯了,1
如果是假的我希望是真的，如果是真的我只能说好似,1
不知道啊，我不认识这个博主，不过清华确实成分复杂,1
看见路上有条狗再吃屎你就也得上去吃才不算双标？女的这么干纯脑瘫男的也一样为啥不能骂？圭南的话另算,1
所以说学新闻学的,1
哪有设？我看你是批瘾犯了,1
那也比喜欢楼上这女人好一百倍，你们是真不挑,1
吧主是孙狗还是丁真,1
魅魔还有着十分变态的占有欲 之前她以班长的职务之便成功把我安排到了她的好闺蜜旁做同桌 以为能将鼠鼠赶尽杀绝,1
在开车的时候发癫，还不抽，你还在这替她说话，没救了，早早来一巴掌，或者你在狠一点，她敢赖着你？跑都来不及,1
这种我一般不看直接一拳打死,1
其实你贱起来的时候，没人敢跟你比,1
贴吧的弱智不是真弱智，看真弱智更好玩(确信),1
看到这B昵称就绷不住了,1
老东西就是透彻,1
**一个，喝了几瓶尿不知道自己是谁了,1
医生呢，赶紧救一下啊你这脑子还是别逃出来了,1
我们北方人遇见这种直接给强 了,1
注定的改变不了 :他能活着就证明他不是你这种挠谭能理解的，说不出一点黑料还让人别双标，难道你这种飞舞被攻击到了，所以他就是双标？你是什么品种的见初？,1
你不如v我二十，我还能买个刚腮给你爽爽,1
怎么哪都有你joke,1
他都吸毒了我不污名和歧视他那他岂不是白吸了？,1
没有土木卖银的都得失业,1
玩玩又不吃亏，她前任怎么做的你就怎么做不就完事了？谈恋爱又不是结婚，这可是现在女人的爱情观,1
那你是真fw,1
上嘴脸了是吧,1
正解，自己的命自己珍惜，别和烂命一条的人一般见识,1
楼主群里人，一眼丁真，假的,1
你再有劲你能憋住尿吗？,1
女的确实是带恶人，但是不管咋样，其实救人一命也算是大善了。善恶终有报,1
你再不攻击性强一点我就要骂你了,1
起性欲了,1
管不住那个逼嘴.迈不开那个肥腿,1
建议学学天线宝宝，脑袋上装个天线，时刻清晰一下自己的定位。,1
人类手是干嘛的？你把所有对人类有利的都ban了然后说人打不过虎？你不如直接比一下人类和虎的肌肉，直接说老虎赢呗,1
分之前一定要狠狠的攻击她,1
你好歹还知道难受自责，有些逼养的完全事不关己,1
上门了两根肠一个蛋不会打吗fvv楼主,1
老东西爆个金币,1
怎么一个正常人都没有⚆_⚆？,1
废物滚出克,1
快进到我在国外认识一个黑人朋友，我和他什么也没做，你怎么老是怀疑我们两个，其实那天晚上我什么也不记得了，我是无辜的，你不是真的爱我,1
也就老登能这么闲得蛋疼吧,1
有几个小仙女会下steam我请问,1
要是我我铁定乐坏了[表情]，这b女的把它牢公说的越厉害越好，这泼天的富贵砸下来了一定要把握住[表情],1
幸好你伪装得好，不然我真的以为你就个狗呢。,1
这byd之前对他的好全忘了是吧养条狗不比这强？,1
杀光沸羊羊,1
老东西，该交窝囊费了,1
属实有点脑残都不认识就打上电话了,1
是我是我就憋着，再操几个月再分,1
真丑，开美颜都这么丑，真人得有多难看,1
之前外国有个富二代几十年就花光了20亿美金。如果堵狗的话更快，多少钱都不够。,1
蠢货，攻击性一点没有，更像个小丑，他和他女朋友无缝衔接来的，看的人窝火,1
一日三餐都在吃shit的低能小学生,1
这是精神病吗没看出来和女q有什么关系,1
不是她让你出来玩的？她牺牲什么了？我个女的都没法理解她 我服了,1
樱花妹已经被现实吊打过了，国内xxn可还没有呢，这霓虹老哥以后怕是有的受的,1
二级给我磕一个,1
薄杀这舔狗玩意,1
他能来厕所吃屎，甚至给大家品屎了，你还能怎么办？,1
一边又说没有高端低端，典中典xxn发炎,1
别天天在这龟龟龟的。人都结婚了想着好好过日子一点没错，满脑子网上的屎；处理不好再做其他选择才是正确的,1
最主要是话语权问题，有太多傻鸟吃外国人那套了，以为外国人嘴里的就是真。,1
热恋期小情侣觉得对方可爱没什么，但是没有过被人爱经历的低能只会觉得是抠搜，连热恋期的感觉都没尝过的人不知道什么才叫两情相悦，一眼丁真鉴定为缺爱波刚,1
不要把自己想的这么好 还纯爱战神 你21岁拿什么贷款50万 就算贷到了 拿什么还 不还是靠父母 👻男嘶一嘶,1
推荐你直接网贷借点高炮来给你女朋友圆梦 你帮他抗下所有就好  爱她就全心为他付出,1
参军身上有疤都不行 更别说纹身那种恶心东西了,1
畜生不畜生不重要，相处舒服就行，老畜生女也有不少性格有问题的,1
什么脑瘫都能考上学，气死我了,1
可以爆个金币吗🥰哦不爆啊🙂不爆就算了🙄行吧其实我也没有很想让你爆笑死😂你挺小气的哈哈哈😂搞笑死了你真的很装,1
问题在言论，中国男人娶了外国人那就夸那个男人光荣，中国女人嫁了外国人就骂那个女人是耻辱，双标玩的一套一套的,1
没用的东西，找你你不会喊8u一起,1
b站都是自由主义小鬼，变性都提倡的那种，我的建议是gun去美国，那里最自由,1
可以的，楼主还是有脑子谈恋爱的，在孙吧太多小丑了,1
这都要吵，吃太多了,1
楼主死了？还不回复,1
因为一直这样做没出问题，所以为了不出问题就一直这样做，突出一个没有脑子罢了,1
这种渣男不分你留着当传家宝吗,1
你老公是买不起汽车给你开吗？为什么不离婚？,1
提前分好家产让她滚，死外面去,1
Xxn说的对,1
手臂上是花B，少部分人纹来好看，大部分纹来装逼，这类人嗝屁了认尸方便些,1
其他地区的人顶住 让京爷先润我马上入党了别告我我投降力呜呜呜,1
您头上有呼伦贝尔大草原,1
我妹妹去小卖部买吃的都知道给我带一包，自娱自乐的小丑。,1
嘴闲就去舔马桶，别在这叭叭的。,1
老东西很幽默,1
是女的我就不信就不支持不管对错,1
漏屎佬啊，没事了。快快重开,1
口这种东西肯定在做过很多次了才有，我指的是咱们普通人处对象，不是烧鸡那种,1
能透就行了 别要求太多,1
黄牌老登天天吧里看龟男，还是有点攻击力的,1
8u们认为这种行为是对是错，因为这个我痛骂她一顿。,1
因为你不能指望一群智商还不如地主老财的玩意讲究耗材的长远使用，他们只会超级博学本地人，这一点猫猫也说过了,1
好个屁啊，你看他嘴唇都他妈没血色了,1
什么脑瘫字体,1
孙处经典意淫自己能占领全网,1
就为了去操个避没必要这样吧宝贝,1
啊米诺斯，就当是为了你爸妈好吗？对她们一家使用军体拳吧,1
妈的，跟我女朋友一模一样,1
觉得自己理亏的时候找人垫背，明显现在这态度就是觉得是楼主强坚她了,1
母狗是这样的,1
谢谢老东西先走了，再见奥小鬼,1
评价你妈，共用设施拿来洗裤衩的不怕自己鸡儿长蘑菇，别人都怕沾上,1
这么好骗笑死我了,1
女神背地是沐苟,1
贵是真nnd贵,1
4，飞盘高手2的升级版，堵在门口后死活不让我端过去，一定要自己端，然后啪的一下没接稳摔了，你踏马真有猫饼啊？,1
网络上烂人太多了，还得回归现实。感情到位了不想结婚只想着do的，说明只有一方感情到位的，另一方纯性瘾犯了。,1
你以为雇水军不要钱啊？超级贵的。你们就是给它赚钱,1
人家生不生孩子好不好看****！不知道xxn在ky什么,1
又开始在这造人设了，这是否有点太装了？都让你尬完了！,1
我觉得讨厌的不是胖女，毕竟身材这个东西很难把控的，而且她们还是有自知之明的，讨厌的是又肥又蠢还自我感觉良好的猪女,1
说实话想打她，但鼠鼠得装一下,1
你跟莎士比亚有一半像，哪里像?莎 比,1
真恶心啊这玩意,1
偷外卖的都是什么减重,1
我觉得他没有怀疑楼主，他表明来意加好友打视频都是一气呵成的，大概率本来就是想找个雌性动物来发泄一下，而且在刚认识楼主就开始吐露心事（有些女的表里不一）有戒备就不会在网上乱找人聊天还要发视频。多半是牢二要痒痒了，估计是个初中到高中的学生，激素比较多,1
喜欢体味大的是吧,1
没错。就歧视纹身咋的,1
丢人 出去说你是玩小红薯的,1
两个弱智,1
dinner,1
给自己来上一比斗,1
错啦，是毕业回来再翻脸不认人，中途还要靠他爆金币生活,1
你怎么还认起爹来了,1
上门了两根肠一个蛋不会打吗fw楼主,1
纹身的要么黑恶势力，要么脑子不好使。纹你说的这些的占了后面这条,1
普信女，真下头,1
你在对8u们说什么，不怕被缠上而导致剩余的旅途不得安宁，你就站出来给xxn两巴掌，看她还发不发电,1
这b图看一次蚌一次,1
纯移动ATM,1
上桌吃饭导致的,1
妈的，xxn不管在哪里都这个逼养,1
GKD GKD 更的慢掏你鸟,1
这是有点恶心了[吐],1
别羡慕，父母离异换的,1
这么好赚怎么不用自己的钱买,1
小头占领上风了,1
吃完饭还这样赶紧跑路吧,1
那你还问什么问？说了也不听，还什么我真的喜欢她自己心里有答案还在这里装模作样的问，问问问，问牛魔,1
北带爷您吉祥,1
你是个击捌非得接你电话？你没你妈的话说了，妈的上来就你b话最多，给你点回复真给你妈的那p脸装上了，都说小头控制大头，我现在怀疑你妈的大头是下面那个,1
你最好别被我找到,1
能生偏要去领养不是遇到了真的神经病了吧,1
黄毛+陪酒女，典,1
碰到以前我会说我是山里灵活的舔狗，现在不会了因为这样子的舔狗都不如,1
小圈子里玩玩就好了，非要上大街上恶心人，还是个日本虚拟歌姬，国仇家恨全让你给忘光了是吧,1
真鸡巴恶心啊，刨根问底搁这查户口呢,1
去你妈的二逼，哭个戟把哭,1
如果是假的我希望是真的，如果是真的我只能说好死,1
双标是这样的,1
曲逆马的二逼，哭个戟把哭,1
单从这句和上面那句来说，说话是真直，毫不掩饰把你当傻逼,1
就他这情商智商身高条件  这辈子打飞机️的命,1
就你整天上完厕所不洗手就去吃东西是吧？跟个绿头苍蝇一样,1
又给你妈引流来了,1
这xxn真ex,1
你是个鸡巴非得接你电话？你没你mia话说了，mia上来就你b话最多，给你点回复真给你mia那p脸装上了，都说小头控制大头，我现在怀疑你mia大头是下面那个,1
龟♂必死 废物重开吧,1
天下之大，大不过你缺的那块心眼,1
把你女朋友vx推给我，我有把握全身而退,1
他主页都玩原神了，顺从呗，毕竟古尔领养栏那行只填米哈游的沙口是这样的,1
再贵也是破鞋,1
好似还nm默认苦力男生做，真是活活又该该天天忽悠来忽悠去的，真的忽悠的了自己吗还是骗的不够惨，等公司倒闭了就知道后果了,1
你猜对面是男的他会不会花三十万  不是渴批是什么？,1
你直接把他西瓜砸了啊，让他去报警，警哥也不会管的,1
多假啊，这么有钱商k夜夜做新郎也不会娶个化肥厂的啊，答主纯弱智,1
这种我去萝莉岛都不要,1
** 男的在为什么不能喊？还不是自己不敢 闹缠一个怪在男的的头上,1
男生能测你母，女生能嘛,1
fwfw老东西,1
可他妈赶紧剩一个吧，巴不得,1
什么于吉？还几把猜猜看,1
不是当过兵吗 直接给他来套军体拳干他,1
当时我没觉得啥，因为我这点自知之明还是有的现在想来这种行为是纯rz，估计当时老师领导心理都咯噔一下这货能这么整不过还好后面没继续开骂了，但这人也给不出什么建设性意见，全是片汤话，是个成年人都会讲,1
头一次见这种，又菜又爱怼，遇到我算你撞枪口了,1
